회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,구매횟수,최근구매일자,총구매금액,연령대
722923136,정상회원,수지구-신봉동,여,65.0,미신청,.,normal,25.0,2022-10-28,212499.0,60대
722928704,정상회원,수지구-풍덕천동,여,57.0,미신청,.,normal,4.0,2022-07-06,104144.0,50대
723049344,정상회원,수원 권선구-기타,여,40.0,미신청,.,normal,2.0,2022-04-23,8615.0,40대
723435392,정상회원,수지구-상현동,여,51.0,미신청,.,normal,6.0,2022-10-12,70451.0,50대
723442816,정상회원,수지구-풍덕천동,여,54.0,미신청,.,normal,20.0,2022-10-18,223484.0,50대
723494784,정상회원,처인구-기타,남,60.0,미신청,.,normal,4.0,2022-05-10,142624.0,60대
723535616,정상회원,수지구-신봉동,여,39.0,미신청,.,normal,5.0,2022-10-29,50157.0,30대
723702656,정상회원,수지구-상현동,여,61.0,신청,.,normal,42.0,2022-10-14,299894.0,60대
723728640,정상회원,기흥구-보정동,여,45.0,미신청,.,normal,1.0,2022-10-13,17804.0,40대
723955072,정상회원,수지구-죽전동,여,36.0,미신청,.,normal,10.0,2022-10-09,55902.0,30대
724029312,정상회원,수지구-상현동,여,55.0,미신청,.,normal,4.0,2022-09-13,63176.0,50대
724185216,정상회원,수지구-신봉동,여,50.0,미신청,.,normal,2.0,2022-01-29,32162.0,50대
724461760,정상회원,수지구-상현동,여,42.0,미신청,.,normal,1.0,2022-03-12,13592.0,40대
724539712,정상회원,분당구-수내동,여,41.0,미신청,.,normal,24.0,2022-09-09,260131.0,40대
72454528,정상회원,수지구-풍덕천동,여,51.0,신청,.,normal,29.0,2022-10-19,605869.0,50대
724762432,정상회원,수지구-상현동,여,66.0,미신청,.,normal,37.0,2022-09-22,352540.0,60대
724777280,정상회원,수지구-신봉동,여,57.0,미신청,.,normal,1.0,2022-02-06,93806.0,50대
724855232,정상회원,수지구-풍덕천동,여,55.0,미신청,.,normal,27.0,2022-10-27,284291.0,50대
725076096,정상회원,수원 팔달구-기타,여,41.0,미신청,.,normal,1.0,2022-08-03,7466.0,40대
725185600,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,21.0,2022-09-19,233749.0,40대
725233856,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,33.0,2022-10-22,310001.0,40대
725291392,정상회원,수지구-성복동,여,62.0,미신청,.,normal,94.0,2022-10-28,1010786.0,60대
725347072,정상회원,기타-기타,여,38.0,미신청,.,normal,3.0,2022-06-22,64899.0,30대
725816640,정상회원,수지구-신봉동,여,54.0,미신청,.,normal,2.0,2022-06-13,8806.0,50대
725981824,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,24.0,2022-09-26,137556.0,30대
725992960,정상회원,수지구-기타,여,47.0,미신청,.,normal,16.0,2022-10-29,220922.0,40대
726076480,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,2.0,2022-08-14,13018.0,40대
726193408,정상회원,수지구-죽전동,여,47.0,미신청,.,normal,3.0,2022-07-06,51689.0,40대
726202688,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,4.0,2022-08-27,48529.0,40대
726254656,정상회원,수지구-상현동,여,42.0,미신청,.,normal,16.0,2022-08-03,140039.0,40대
726317760,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,11.0,2022-10-23,101273.0,40대
726488512,정상회원,수지구-풍덕천동,여,78.0,미신청,.,normal,11.0,2022-10-15,153849.0,70대
726668544,정상회원,수지구-신봉동,여,50.0,미신청,.,normal,3.0,2022-05-30,47478.0,50대
726714944,정상회원,기흥구-상갈동,남,39.0,미신청,.,normal,1.0,2022-09-26,3063.0,30대
727076864,정상회원,수지구-풍덕천동,여,53.0,미신청,.,normal,3.0,2022-07-30,28333.0,50대
727151104,정상회원,수지구-동천동,여,74.0,미신청,.,normal,208.0,2022-10-26,2465282.0,70대
727362688,정상회원,수지구-상현동,여,41.0,미신청,.,normal,3.0,2022-10-30,30918.0,40대
727366400,정상회원,수지구-신봉동,여,75.0,미신청,.,normal,2.0,2022-01-29,8423.0,70대
727368256,정상회원,수지구-풍덕천동,여,64.0,미신청,.,normal,48.0,2022-10-29,408822.0,60대
727841536,정상회원,분당구-판교동,여,39.0,미신청,.,normal,6.0,2022-09-14,69110.0,30대
727854528,정상회원,기타-기타,남,42.0,미신청,.,normal,2.0,2022-02-13,112950.0,40대
727869376,정상회원,분당구-판교동,여,46.0,미신청,.,normal,9.0,2022-08-13,102612.0,40대
72796032,정상회원,수지구-신봉동,여,47.0,미신청,수신,VIP,464.0,2022-10-30,5621165.0,40대
72805312,정상회원,수지구-풍덕천동,여,52.0,미신청,.,normal,81.0,2022-10-25,926491.0,50대
728299968,정상회원,화성-기타,여,56.0,미신청,.,normal,10.0,2022-01-27,156122.0,50대
728572800,정상회원,수지구-신봉동,여,68.0,미신청,.,normal,4.0,2022-03-27,25940.0,60대
728621056,정상회원,수지구-성복동,여,42.0,미신청,.,normal,96.0,2022-10-29,526464.0,40대
728624768,정상회원,화성-기타,여,44.0,미신청,.,normal,27.0,2022-10-20,145267.0,40대
728877184,정상회원,광주-기타,여,40.0,미신청,.,normal,5.0,2022-05-31,75044.0,40대
728994112,정상회원,수지구-풍덕천동,여,35.0,미신청,.,normal,27.0,2022-10-23,265239.0,30대
729188992,정상회원,수지구-상현동,여,66.0,미신청,.,normal,10.0,2022-09-04,114099.0,60대
729218688,정상회원,수지구-성복동,여,56.0,미신청,.,normal,6.0,2022-08-09,32640.0,50대
729233536,정상회원,수지구-신봉동,여,49.0,미신청,.,normal,54.0,2022-10-24,566857.0,40대
729252096,정상회원,수지구-신봉동,여,59.0,미신청,.,normal,105.0,2022-10-26,924666.0,50대
729289216,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,12.0,2022-10-30,103570.0,40대
729502656,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30.0,2022-10-05,286490.0,30대
729539776,정상회원,수지구-신봉동,여,47.0,미신청,.,normal,4.0,2022-09-07,33885.0,40대
729628864,정상회원,서울 강남구-기타,여,43.0,미신청,.,normal,1.0,2022-04-08,2680.0,40대
729992640,정상회원,기타-기타,여,65.0,미신청,수신,normal,10.0,2022-07-01,121566.0,60대
730035328,탈퇴,수지구-신봉동,여,44.0,미신청,수신,normal,99.0,2022-09-07,907051.0,40대
730050176,정상회원,수지구-풍덕천동,여,59.0,미신청,.,normal,11.0,2022-10-27,65282.0,50대
730105856,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,19.0,2022-09-28,234359.0,40대
730360128,정상회원,수원 영통구-기타,여,55.0,미신청,.,normal,3.0,2022-08-01,37906.0,50대
730540160,정상회원,수지구-상현동,여,31.0,미신청,.,normal,33.0,2022-10-17,280079.0,30대
730586560,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,23.0,2022-10-01,179092.0,40대
730647808,정상회원,수지구-동천동,여,35.0,신청,.,normal,39.0,2022-10-12,418776.0,30대
730697920,정상회원,기타-기타,여,37.0,미신청,.,normal,33.0,2022-09-27,304981.0,30대
731035712,탈퇴,수지구-풍덕천동,여,50.0,미신청,.,normal,8.0,2022-01-28,69685.0,50대
731059840,정상회원,분당구-야탑동,여,39.0,미신청,.,normal,18.0,2022-10-15,199119.0,30대
731148928,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,19.0,2022-10-12,198045.0,30대
731264000,정상회원,분당구-판교동,여,40.0,미신청,.,normal,2.0,2022-03-06,24505.0,40대
731572096,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,27.0,2022-10-30,251554.0,40대
731586944,정상회원,기타-기타,여,46.0,미신청,.,normal,20.0,2022-10-29,170384.0,40대
731638912,정상회원,수지구-상현동,여,70.0,미신청,.,normal,6.0,2022-10-29,41926.0,70대
731657472,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,2.0,2022-03-29,31779.0,40대
731687168,정상회원,수지구-성복동,여,71.0,미신청,.,normal,9.0,2022-08-14,135349.0,70대
732132608,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,1.0,2022-05-30,3733.0,50대
73217344,정상회원,수지구-성복동,여,51.0,신청,.,normal,62.0,2022-10-23,752572.0,50대
732192000,정상회원,기흥구-보정동,여,39.0,미신청,.,normal,9.0,2022-10-15,142625.0,30대
73222912,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,21.0,2022-10-15,314752.0,40대
732288512,정상회원,광주-오포읍,여,40.0,미신청,.,normal,7.0,2022-08-24,111037.0,40대
732312640,정상회원,수지구-신봉동,여,77.0,미신청,.,normal,40.0,2022-10-11,467982.0,70대
732472256,정상회원,기타-기타,여,53.0,미신청,.,normal,1.0,2022-03-13,7658.0,50대
73258176,정상회원,수지구-죽전동,여,55.0,미신청,.,normal,1.0,2022-10-15,3063.0,50대
73260032,정상회원,수지구-성복동,여,47.0,미신청,.,normal,18.0,2022-09-04,167703.0,40대
73265600,정상회원,수지구-상현동,여,56.0,미신청,.,normal,9.0,2022-09-26,194312.0,50대
732680128,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,16.0,2022-10-24,127918.0,40대
732689408,정상회원,수원 영통구-기타,여,39.0,미신청,.,normal,12.0,2022-10-15,49965.0,30대
732707968,정상회원,서울 강남구-기타,여,47.0,미신청,.,normal,2.0,2022-03-23,13018.0,40대
732733952,정상회원,수지구-성복동,남,75.0,미신청,.,normal,30.0,2022-10-27,306938.0,70대
733385408,정상회원,분당구-서현동,여,48.0,미신청,.,normal,1.0,2022-04-09,16081.0,40대
733530176,정상회원,기타-기타,여,52.0,미신청,.,normal,7.0,2022-08-28,78204.0,50대
733604416,정상회원,수지구-죽전동,여,42.0,미신청,.,normal,3.0,2022-09-01,18474.0,40대
733615552,정상회원,수지구-상현동,여,40.0,미신청,.,normal,22.0,2022-10-21,404612.0,40대
733788160,정상회원,수지구-신봉동,여,69.0,미신청,.,normal,2.0,2022-03-20,12252.0,60대
733888384,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,10.0,2022-10-24,144059.0,40대
734124096,정상회원,수지구-죽전동,여,36.0,미신청,.,normal,4.0,2022-03-28,13688.0,30대
734398784,정상회원,수지구-동천동,여,41.0,미신청,.,normal,19.0,2022-10-15,151142.0,40대
734408064,정상회원,수지구-풍덕천동,여,51.0,미신청,수신,normal,132.0,2022-10-28,1948745.0,50대
734870208,정상회원,광주-오포읍,여,61.0,미신청,.,normal,5.0,2022-05-28,17803.0,60대
735018688,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,90.0,2022-10-21,943713.0,40대
735037248,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,9.0,2022-09-20,110845.0,40대
735078080,정상회원,기타-기타,여,47.0,미신청,.,normal,2.0,2022-01-31,9189.0,40대
735085504,정상회원,수지구-동천동,여,39.0,미신청,.,normal,1.0,2022-10-23,5743.0,30대
735087360,정상회원,기타-기타,여,51.0,미신청,.,normal,2.0,2022-08-21,23739.0,50대
735152320,정상회원,수지구-풍덕천동,여,57.0,미신청,.,normal,5.0,2022-07-09,67769.0,50대
735339776,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,34.0,2022-10-25,551640.0,40대
735399168,정상회원,수지구-성복동,여,37.0,미신청,.,normal,22.0,2022-10-13,153536.0,30대
73545856,정상회원,기흥구-보정동,여,55.0,미신청,.,normal,36.0,2022-10-27,693065.0,50대
73551424,정상회원,수지구-상현동,여,57.0,미신청,수신,normal,143.0,2022-10-30,881299.0,50대
73553280,정상회원,수지구-상현동,여,55.0,미신청,.,normal,8.0,2022-10-15,53892.0,50대
735556928,정상회원,기타-기타,여,56.0,신청,.,normal,58.0,2022-10-26,756771.0,50대
735599616,정상회원,수지구-신봉동,여,42.0,미신청,.,normal,1.0,2022-04-03,5073.0,40대
736137856,정상회원,수원 영통구-기타,여,50.0,미신청,.,normal,3.0,2022-09-07,48052.0,50대
736310464,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,9.0,2022-10-19,189527.0,40대
736518336,정상회원,수지구-풍덕천동,여,43.0,미신청,수신,VIP,213.0,2022-10-27,1480129.0,40대
736776320,정상회원,수지구-동천동,여,75.0,미신청,.,normal,15.0,2022-06-24,84138.0,70대
736809728,정상회원,수지구-죽전동,여,38.0,미신청,.,normal,28.0,2022-08-20,288421.0,30대
736911808,정상회원,수지구-성복동,여,67.0,신청,.,normal,59.0,2022-10-30,521710.0,60대
736971200,정상회원,수지구-풍덕천동,여,50.0,신청,.,normal,18.0,2022-08-26,1050057.0,50대
737750720,정상회원,수지구-풍덕천동,여,36.0,미신청,.,normal,6.0,2022-08-30,218914.0,30대
737912192,정상회원,기타-기타,여,39.0,미신청,.,normal,1.0,2022-01-15,4020.0,30대
737960448,정상회원,수지구-상현동,여,45.0,신청,.,normal,17.0,2022-09-26,567431.0,40대
738017984,정상회원,수지구-신봉동,여,85.0,미신청,.,normal,21.0,2022-10-02,272118.0,80대
738559936,정상회원,수지구-동천동,여,47.0,미신청,.,normal,10.0,2022-10-16,134871.0,40대
738778944,정상회원,수지구-신봉동,여,42.0,미신청,수신,normal,1.0,2022-07-09,3829.0,40대
73885504,정상회원,기타-기타,여,53.0,미신청,.,normal,1.0,2022-09-05,22016.0,50대
739066624,정상회원,분당구-정자동,여,39.0,미신청,.,normal,22.0,2022-10-14,213456.0,30대
739246656,정상회원,처인구-마평동,여,50.0,미신청,수신,normal,4.0,2022-03-08,52454.0,50대
739257792,정상회원,수지구-풍덕천동,여,58.0,미신청,.,normal,6.0,2022-08-21,44893.0,50대
739276352,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,5.0,2022-07-01,168276.0,40대
739343168,정상회원,수지구-성복동,여,44.0,미신청,.,normal,42.0,2022-10-24,346888.0,40대
739560320,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,13.0,2022-09-04,99740.0,40대
739586304,정상회원,중원구-성남동,남,54.0,미신청,.,normal,2.0,2022-05-09,6509.0,50대
739790464,정상회원,수지구-상현동,여,54.0,미신청,.,normal,1.0,2022-03-11,15507.0,50대
739799744,정상회원,수지구-신봉동,여,51.0,신청,.,normal,43.0,2022-10-19,706611.0,50대
740022464,정상회원,수지구-신봉동,여,39.0,미신청,.,normal,6.0,2022-10-11,61644.0,30대
740139392,정상회원,수지구-풍덕천동,여,56.0,미신청,.,normal,1.0,2022-02-25,3446.0,50대
740415936,정상회원,수지구-풍덕천동,여,54.0,미신청,.,normal,7.0,2022-08-12,205610.0,50대
740473472,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,7.0,2022-08-15,67579.0,40대
740477184,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,31.0,2022-10-10,238536.0,40대
740479040,정상회원,기흥구-동백동,여,44.0,미신청,.,normal,23.0,2022-10-12,368679.0,40대
740718464,정상회원,서울 송파구-기타,여,37.0,미신청,.,normal,5.0,2022-05-24,40012.0,30대
740738880,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,13.0,2022-10-16,216137.0,40대
740835392,정상회원,기타-기타,여,36.0,미신청,.,normal,1.0,2022-07-26,44414.0,30대
740918912,정상회원,수지구-풍덕천동,여,40.0,미신청,수신,normal,172.0,2022-10-21,1146068.0,40대
740989440,정상회원,수지구-상현동,여,37.0,미신청,.,normal,78.0,2022-10-26,744088.0,30대
741273408,정상회원,수지구-동천동,여,45.0,미신청,수신,normal,118.0,2022-10-28,1062116.0,40대
741284544,정상회원,수지구-동천동,여,43.0,미신청,.,normal,4.0,2022-05-30,32545.0,40대
741358784,정상회원,수지구-신봉동,여,67.0,미신청,.,normal,1.0,2022-09-18,10146.0,60대
74147200,정상회원,수지구-상현동,여,54.0,미신청,.,normal,4.0,2022-07-04,34651.0,50대
741523968,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,20.0,2022-10-27,293576.0,40대
74169472,정상회원,수지구-성복동,여,79.0,미신청,.,normal,24.0,2022-10-17,317935.0,70대
74175040,정상회원,수지구-풍덕천동,여,71.0,신청,.,normal,11.0,2022-09-18,1033976.0,70대
741837632,정상회원,수지구-풍덕천동,여,45.0,미신청,.,normal,35.0,2022-09-28,452663.0,40대
74188032,정상회원,수지구-동천동,여,50.0,미신청,.,normal,1.0,2022-09-20,77342.0,50대
74201024,정상회원,수지구-상현동,여,48.0,미신청,.,normal,9.0,2022-06-24,44510.0,40대
742138304,정상회원,분당구-중동,여,53.0,미신청,.,normal,1.0,2022-05-22,6892.0,50대
742255232,정상회원,기타-기타,여,43.0,미신청,.,normal,1.0,2022-08-19,2680.0,40대
742301632,정상회원,수지구-풍덕천동,여,56.0,미신청,.,normal,49.0,2022-10-30,455346.0,50대
742414848,정상회원,기흥구-서천동,여,44.0,미신청,.,normal,5.0,2022-10-05,93711.0,40대
742437120,정상회원,수지구-풍덕천동,여,57.0,미신청,.,normal,3.0,2022-09-07,25749.0,50대
742461248,정상회원,분당구-정자동,남,106.0,미신청,.,normal,42.0,2022-10-12,2005598.0,90대이상
742468672,정상회원,수지구-풍덕천동,여,53.0,미신청,.,normal,4.0,2022-05-15,74854.0,50대
742477952,정상회원,수지구-풍덕천동,남,56.0,신청,.,normal,59.0,2022-10-27,526102.0,50대
742522496,정상회원,기흥구-보정동,여,48.0,미신청,.,normal,6.0,2022-10-01,22877.0,40대
742589312,정상회원,분당구-정자동,여,47.0,미신청,.,normal,1.0,2022-10-24,4977.0,40대
742641280,정상회원,수지구-풍덕천동,여,47.0,미신청,.,normal,43.0,2022-10-17,435241.0,40대
742683968,정상회원,수지구-상현동,여,48.0,미신청,.,normal,10.0,2022-07-13,97155.0,40대
742687680,정상회원,수지구-상현동,여,57.0,미신청,.,normal,22.0,2022-08-27,180817.0,50대
742689536,정상회원,수지구-상현동,여,42.0,신청,.,normal,41.0,2022-09-15,503455.0,40대
742696960,정상회원,수지구-신봉동,여,50.0,미신청,.,normal,8.0,2022-10-10,60495.0,50대
742724800,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,2.0,2022-09-02,20580.0,40대
742765632,정상회원,수원 영통구-기타,여,52.0,미신청,.,normal,3.0,2022-03-14,15220.0,50대
742787904,정상회원,수지구-상현동,여,44.0,미신청,.,normal,3.0,2022-09-06,131330.0,40대
742802752,정상회원,수지구-동천동,여,55.0,미신청,.,normal,19.0,2022-10-05,224082.0,50대
742826880,정상회원,수지구-신봉동,여,39.0,미신청,.,normal,42.0,2022-10-14,664875.0,30대
742849152,정상회원,분당구-정자동,여,50.0,미신청,.,normal,71.0,2022-10-23,709102.0,50대
